|Dx|_inf =  0.0000007 	 |Grad|_inf =  1.5342425 


 Convergência em 3 iteracoes e tempo: 5.1620
Tensoes Nodais: Fase-Terra
Vbase:7967.434	ABC	221	Va: 0.98237 | -1.247 	Vb: 0.98126 | -121.083	Vc: 0.98705 | 118.865
Vbase:7967.434	ABC	222	Va: 0.98237 | -1.247 	Vb: 0.98126 | -121.083	Vc: 0.98705 | 118.865
Vbase:7967.434	ABC	224	Va: 0.98237 | -1.247 	Vb: 0.98126 | -121.083	Vc: 0.98705 | 118.865
Vbase:7967.434	ABC	225	Va: 0.98237 | -1.247 	Vb: 0.98126 | -121.083	Vc: 0.98704 | 118.865
Vbase:7967.434	ABC	226	Va: 0.98237 | -1.247 	Vb: 0.98126 | -121.083	Vc: 0.98704 | 118.865
Vbase:7967.434	ABC	227	Va: 0.98236 | -1.247 	Vb: 0.98125 | -121.083	Vc: 0.98704 | 118.865
Vbase:7967.434	ABC	228	Va: 0.98236 | -1.247 	Vb: 0.98125 | -121.083	Vc: 0.98704 | 118.865
Vbase:7967.434	ABC	229	Va: 0.98236 | -1.247 	Vb: 0.98125 | -121.083	Vc: 0.98704 | 118.865
Vbase:7967.434	ABC	230	Va: 0.98236 | -1.247 	Vb: 0.98125 | -121.083	Vc: 0.98703 | 118.865
Vbase:7967.434	ABC	231	Va: 0.98236 | -1.247 	Vb: 0.98125 | -121.083	Vc: 0.98703 | 118.865
Vbase:7967.434	ABC	233	Va: 0.98235 | -1.247 	Vb: 0.98124 | -121.083	Vc: 0.98703 | 118.865
Vbase:7967.434	ABC	234	Va: 0.98235 | -1.247 	Vb: 0.98124 | -121.083	Vc: 0.98703 | 118.865
Vbase:7967.434	ABC	235	Va: 0.98235 | -1.247 	Vb: 0.98124 | -121.083	Vc: 0.98703 | 118.865
Vbase:7967.434	ABC	236	Va: 0.98235 | -1.247 	Vb: 0.98124 | -121.083	Vc: 0.98702 | 118.865
Vbase:7967.434	ABC	237	Va: 0.98235 | -1.247 	Vb: 0.98124 | -121.083	Vc: 0.98702 | 118.865
Vbase:7967.434	ABC	238	Va: 0.98235 | -1.247 	Vb: 0.98124 | -121.083	Vc: 0.98702 | 118.865
Vbase:7967.434	ABC	239	Va: 0.98234 | -1.247 	Vb: 0.98123 | -121.083	Vc: 0.98702 | 118.865
Vbase:7967.434	ABC	240	Va: 0.98234 | -1.247 	Vb: 0.98123 | -121.083	Vc: 0.98702 | 118.865
Vbase:7967.434	ABC	241	Va: 0.98234 | -1.247 	Vb: 0.98123 | -121.083	Vc: 0.98702 | 118.865
Vbase:7967.434	ABC	242	Va: 0.98234 | -1.247 	Vb: 0.98123 | -121.083	Vc: 0.98701 | 118.865
Vbase:7967.434	ABC	243	Va: 0.98234 | -1.247 	Vb: 0.98123 | -121.083	Vc: 0.98701 | 118.865
Vbase:7967.434	ABC	244	Va: 0.98233 | -1.247 	Vb: 0.98122 | -121.083	Vc: 0.98701 | 118.865
Vbase:7967.434	ABC	245	Va: 0.98233 | -1.247 	Vb: 0.98122 | -121.083	Vc: 0.98701 | 118.865
Vbase:7967.434	ABC	246	Va: 0.98233 | -1.247 	Vb: 0.98122 | -121.083	Vc: 0.98701 | 118.865
Vbase:7967.434	ABC	247	Va: 0.98233 | -1.247 	Vb: 0.98122 | -121.083	Vc: 0.98701 | 118.865
